id,Usage,prediction_list
2009_000824.jpg,Public,"[['train', 1.0, 19, 178, 414, 311]]"
2009_000825.jpg,Private,"[['person', 1.0, 265, 79, 297, 124], ['person', 1.0, 193, 95, 228, 130], ['person', 1.0, 400, 78, 422, 171], ['person', 1.0, 294, 146, 392, 303], ['person', 1.0, 113, 168, 202, 333], ['motorbike', 1.0, 232, 207, 473, 333], ['motorbike', 1.0, 27, 219, 281, 333], ['car', 1.0, 115, 127, 386, 254]]"
2009_000829.jpg,Private,"[['boat', 1.0, 179, 222, 416, 293], ['boat', 1.0, 410, 236, 470, 266], ['boat', 1.0, 436, 103, 500, 256], ['boat', 1.0, 3, 234, 75, 258]]"
2009_000830.jpg,Private,"[['boat', 1.0, 101, 23, 387, 299]]"
2009_000837.jpg,Public,"[['sheep', 1.0, 95, 89, 470, 326]]"
2009_000839.jpg,Public,"[['dog', 1.0, 1, 34, 333, 500]]"
2009_000840.jpg,Public,"[['bottle', 1.0, 149, 113, 226, 387]]"
2009_000843.jpg,Public,"[['person', 1.0, 165, 1, 287, 260], ['horse', 1.0, 71, 130, 388, 420]]"
2009_000845.jpg,Public,"[['train', 1.0, 192, 160, 427, 250]]"
2009_000846.jpg,Private,"[['diningtable', 1.0, 1, 1, 500, 375]]"
2009_000851.jpg,Private,"[['chair', 1.0, 52, 1, 407, 336], ['chair', 1.0, 355, 1, 500, 330]]"
2009_000852.jpg,Private,"[['horse', 1.0, 7, 159, 101, 207], ['horse', 1.0, 157, 88, 454, 284], ['horse', 1.0, 222, 143, 370, 289]]"
2009_000856.jpg,Public,"[['dog', 1.0, 158, 163, 398, 311], ['person', 1.0, 225, 68, 305, 306]]"
2009_000858.jpg,Public,"[['motorbike', 1.0, 94, 115, 484, 375], ['motorbike', 1.0, 54, 74, 320, 283], ['motorbike', 1.0, 1, 81, 57, 177], ['person', 1.0, 365, 1, 427, 147], ['person', 1.0, 438, 1, 496, 162], ['person', 1.0, 463, 3, 500, 220], ['person', 1.0, 227, 1, 269, 74], ['motorbike', 1.0, 315, 8, 344, 44], ['motorbike', 1.0, 274, 4, 314, 38], ['motorbike', 1.0, 12, 23, 51, 68]]"
2009_000862.jpg,Public,"[['cat', 1.0, 110, 71, 456, 312]]"
2009_000865.jpg,Private,"[['person', 1.0, 19, 36, 414, 355]]"
2009_000879.jpg,Public,"[['bird', 1.0, 119, 121, 237, 291]]"
2009_000890.jpg,Public,"[['train', 1.0, 1, 1, 267, 333], ['person', 1.0, 379, 110, 500, 333], ['person', 1.0, 386, 144, 410, 198], ['person', 1.0, 407, 129, 436, 164]]"
2009_000896.jpg,Public,"[['person', 1.0, 385, 92, 415, 118], ['bicycle', 1.0, 298, 121, 313, 160], ['person', 1.0, 114, 90, 176, 256], ['bicycle', 1.0, 117, 166, 175, 286], ['person', 1.0, 180, 55, 303, 325], ['bicycle', 1.0, 173, 182, 325, 375]]"
2009_000898.jpg,Public,"[['bird', 1.0, 152, 252, 270, 497]]"
2009_000901.jpg,Public,"[['person', 1.0, 107, 123, 198, 334], ['person', 1.0, 254, 129, 327, 333], ['person', 1.0, 361, 155, 442, 334]]"
2009_000904.jpg,Private,"[['car', 1.0, 275, 185, 300, 200], ['bird', 1.0, 45, 217, 117, 400], ['bird', 1.0, 213, 195, 286, 399]]"
2009_000909.jpg,Public,"[['aeroplane', 1.0, 1, 1, 339, 332]]"
2009_000923.jpg,Private,"[['dog', 1.0, 124, 143, 333, 500]]"
2009_000925.jpg,Public,"[['sofa', 1.0, 1, 1, 500, 311]]"
2009_000931.jpg,Public,"[['horse', 1.0, 365, 88, 500, 197], ['horse', 1.0, 174, 70, 316, 192]]"
2009_000934.jpg,Private,"[['horse', 1.0, 296, 168, 450, 287], ['horse', 1.0, 177, 172, 317, 288], ['horse', 1.0, 59, 160, 174, 286], ['person', 1.0, 227, 153, 261, 232], ['person', 1.0, 360, 136, 416, 235], ['person', 1.0, 108, 140, 149, 226]]"
2009_000935.jpg,Public,"[['dog', 1.0, 234, 11, 344, 248]]"
2009_000939.jpg,Public,"[['tvmonitor', 1.0, 201, 158, 254, 198], ['chair', 1.0, 82, 180, 120, 242], ['sofa', 1.0, 1, 229, 91, 333]]"
2009_000955.jpg,Public,"[['cat', 1.0, 79, 1, 435, 334]]"
2009_000960.jpg,Private,"[['bus', 1.0, 103, 57, 499, 322], ['person', 1.0, 256, 144, 276, 169]]"
2009_000964.jpg,Private,"[['cat', 1.0, 110, 158, 299, 267]]"
2009_000985.jpg,Private,"[['bicycle', 1.0, 37, 15, 469, 272]]"
2009_000991.jpg,Public,"[['bird', 1.0, 83, 36, 392, 335], ['bird', 1.0, 109, 231, 229, 326]]"
2009_000995.jpg,Public,"[['sofa', 1.0, 36, 270, 333, 432], ['person', 1.0, 104, 196, 161, 292]]"
2009_000998.jpg,Private,"[['bird', 1.0, 136, 70, 301, 305]]"
2009_001000.jpg,Private,"[['person', 1.0, 6, 1, 54, 121], ['chair', 1.0, 28, 75, 46, 117], ['pottedplant', 1.0, 49, 64, 79, 83], ['tvmonitor', 1.0, 84, 39, 124, 69], ['chair', 1.0, 105, 36, 183, 121]]"
2009_001007.jpg,Private,"[['train', 1.0, 124, 218, 344, 330]]"
2009_001008.jpg,Private,"[['cat', 1.0, 43, 59, 328, 394]]"
2009_001016.jpg,Public,"[['cat', 1.0, 1, 101, 444, 375]]"
2009_001021.jpg,Public,"[['pottedplant', 1.0, 272, 196, 303, 234], ['chair', 1.0, 62, 320, 145, 470], ['chair', 1.0, 1, 342, 93, 500], ['sofa', 1.0, 216, 275, 375, 500]]"
2009_001030.jpg,Private,"[['person', 1.0, 263, 107, 373, 370]]"
2009_001044.jpg,Private,"[['bus', 1.0, 75, 107, 463, 295]]"
2009_001055.jpg,Private,"[['horse', 1.0, 199, 98, 478, 315]]"
2009_001057.jpg,Private,"[['cat', 1.0, 1, 40, 315, 334], ['diningtable', 1.0, 1, 65, 500, 334], ['chair', 1.0, 293, 70, 500, 324]]"
2009_001061.jpg,Private,"[['motorbike', 1.0, 1, 1, 500, 375]]"
2009_001066.jpg,Public,"[['dog', 1.0, 254, 141, 500, 375]]"
2009_001069.jpg,Public,"[['tvmonitor', 1.0, 142, 25, 403, 265]]"
2009_001075.jpg,Private,"[['dog', 1.0, 177, 58, 500, 251], ['dog', 1.0, 57, 88, 500, 375]]"
2009_001083.jpg,Public,"[['person', 1.0, 129, 127, 162, 163], ['car', 1.0, 319, 163, 361, 214], ['car', 1.0, 347, 169, 379, 213], ['bus', 1.0, 27, 124, 92, 202], ['bus', 1.0, 381, 112, 500, 216], ['bus', 1.0, 92, 72, 320, 294]]"
2009_001084.jpg,Private,"[['person', 1.0, 82, 120, 240, 422]]"
2009_001090.jpg,Public,"[['aeroplane', 1.0, 61, 92, 389, 205]]"
2009_001094.jpg,Private,"[['cat', 1.0, 1, 1, 500, 375]]"
2009_001097.jpg,Public,"[['car', 1.0, 227, 1, 312, 30], ['car', 1.0, 56, 13, 219, 68], ['car', 1.0, 85, 51, 426, 241]]"
2009_001106.jpg,Private,"[['tvmonitor', 1.0, 206, 228, 282, 328], ['tvmonitor', 1.0, 158, 230, 204, 330], ['person', 1.0, 1, 38, 329, 375], ['bottle', 1.0, 431, 232, 452, 285]]"
2009_001108.jpg,Private,"[['bird', 1.0, 316, 242, 426, 355]]"
2009_001120.jpg,Private,"[['person', 1.0, 122, 14, 148, 62], ['person', 1.0, 178, 9, 196, 83], ['person', 1.0, 154, 28, 383, 375], ['bottle', 1.0, 303, 310, 400, 374], ['person', 1.0, 341, 1, 363, 25], ['person', 1.0, 336, 27, 355, 57], ['person', 1.0, 384, 15, 417, 232], ['person', 1.0, 410, 1, 500, 375], ['person', 1.0, 329, 9, 413, 262]]"
2009_001126.jpg,Public,"[['cat', 1.0, 285, 123, 458, 303], ['cat', 1.0, 114, 19, 181, 165], ['cat', 1.0, 9, 83, 22, 101]]"
2009_001128.jpg,Private,"[['bird', 1.0, 112, 136, 489, 404], ['bird', 1.0, 32, 27, 229, 404]]"
2009_001134.jpg,Public,"[['cow', 1.0, 88, 154, 373, 346], ['cow', 1.0, 137, 225, 323, 350]]"
2009_001139.jpg,Private,"[['dog', 1.0, 142, 33, 364, 375]]"
2009_001148.jpg,Private,"[['bus', 1.0, 39, 31, 460, 323], ['bus', 1.0, 403, 32, 500, 278], ['person', 1.0, 352, 130, 378, 157]]"
2009_001155.jpg,Public,"[['tvmonitor', 1.0, 1, 74, 163, 333], ['person', 1.0, 165, 5, 500, 333]]"
2009_001160.jpg,Private,"[['bird', 1.0, 35, 120, 161, 446]]"
2009_001166.jpg,Private,"[['bird', 1.0, 17, 51, 391, 375]]"
2009_001181.jpg,Private,"[['bottle', 1.0, 238, 293, 255, 333], ['person', 1.0, 309, 85, 431, 298], ['person', 1.0, 280, 108, 368, 332], ['bicycle', 1.0, 415, 225, 500, 328], ['person', 1.0, 1, 134, 45, 333], ['person', 1.0, 20, 119, 111, 333], ['person', 1.0, 84, 106, 178, 333], ['person', 1.0, 163, 136, 181, 175], ['person', 1.0, 134, 129, 241, 333], ['person', 1.0, 249, 266, 334, 333], ['person', 1.0, 333, 250, 437, 333], ['person', 1.0, 410, 273, 498, 333]]"
2009_001194.jpg,Public,"[['bicycle', 1.0, 43, 32, 500, 334]]"
2009_001195.jpg,Private,"[['aeroplane', 1.0, 1, 1, 500, 270]]"
2009_001207.jpg,Private,"[['bottle', 1.0, 139, 72, 198, 333], ['person', 1.0, 175, 95, 367, 333]]"
2009_001212.jpg,Private,"[['sofa', 1.0, 1, 26, 500, 375], ['person', 1.0, 133, 63, 311, 299]]"
2009_001215.jpg,Public,"[['diningtable', 1.0, 1, 1, 500, 375], ['person', 1.0, 1, 1, 195, 60]]"
2009_001242.jpg,Public,"[['bird', 1.0, 83, 79, 483, 286]]"
2009_001243.jpg,Public,"[['chair', 1.0, 83, 16, 424, 375], ['sofa', 1.0, 342, 1, 500, 192]]"
2009_001249.jpg,Private,"[['chair', 1.0, 332, 177, 407, 259], ['chair', 1.0, 318, 176, 383, 247], ['chair', 1.0, 218, 196, 288, 279], ['chair', 1.0, 101, 181, 178, 259], ['chair', 1.0, 115, 176, 182, 245], ['pottedplant', 1.0, 304, 162, 371, 208], ['pottedplant', 1.0, 143, 165, 208, 230], ['sofa', 1.0, 209, 169, 305, 235], ['pottedplant', 1.0, 284, 152, 316, 166], ['pottedplant', 1.0, 199, 151, 225, 170], ['pottedplant', 1.0, 309, 110, 385, 170], ['pottedplant', 1.0, 114, 107, 235, 176]]"
2009_001252.jpg,Private,"[['bird', 1.0, 56, 237, 123, 259], ['bird', 1.0, 348, 244, 383, 260]]"
2009_001255.jpg,Public,"[['bicycle', 1.0, 122, 50, 487, 297], ['bicycle', 1.0, 55, 23, 427, 242], ['car', 1.0, 19, 1, 500, 172]]"
2009_001257.jpg,Public,"[['cow', 1.0, 270, 53, 431, 333]]"
2009_001259.jpg,Private,"[['train', 1.0, 1, 71, 472, 292]]"
2009_001266.jpg,Public,"[['person', 1.0, 194, 110, 313, 333]]"
2009_001278.jpg,Private,"[['bottle', 1.0, 205, 143, 247, 296]]"
2009_001279.jpg,Private,"[['cat', 1.0, 159, 1, 500, 334]]"
2009_001288.jpg,Public,"[['dog', 1.0, 115, 1, 500, 339]]"
2009_001289.jpg,Public,"[['boat', 1.0, 125, 52, 206, 370]]"
2009_001300.jpg,Public,"[['train', 1.0, 185, 146, 390, 286]]"
2009_001313.jpg,Private,"[['chair', 1.0, 33, 176, 142, 289], ['chair', 1.0, 366, 156, 486, 265], ['sofa', 1.0, 162, 151, 367, 246], ['person', 1.0, 183, 132, 236, 254]]"
2009_001316.jpg,Private,"[['aeroplane', 1.0, 5, 30, 483, 297]]"
2009_001326.jpg,Public,"[['bus', 1.0, 72, 70, 437, 307], ['bus', 1.0, 347, 141, 479, 231], ['bus', 1.0, 59, 168, 75, 233], ['person', 1.0, 39, 191, 53, 232]]"
2009_001343.jpg,Private,"[['tvmonitor', 1.0, 229, 70, 275, 112], ['sofa', 1.0, 319, 105, 435, 247], ['sofa', 1.0, 34, 171, 232, 312]]"
2009_001348.jpg,Public,"[['bird', 1.0, 86, 16, 374, 500]]"
2009_001350.jpg,Private,"[['train', 1.0, 60, 65, 403, 409], ['person', 1.0, 239, 415, 247, 459], ['person', 1.0, 233, 402, 242, 452]]"
2009_001355.jpg,Public,"[['horse', 1.0, 197, 288, 334, 399]]"
2009_001361.jpg,Public,"[['cat', 1.0, 32, 38, 497, 293]]"
2009_001366.jpg,Public,"[['bus', 1.0, 14, 44, 496, 334]]"
2009_001367.jpg,Private,"[['dog', 1.0, 12, 137, 433, 333]]"
2009_001384.jpg,Public,"[['person', 1.0, 1, 222, 283, 500], ['bicycle', 1.0, 39, 122, 352, 500]]"
2009_001387.jpg,Private,"[['aeroplane', 1.0, 1, 66, 479, 235]]"
2009_001391.jpg,Public,"[['cat', 1.0, 11, 98, 266, 404]]"
2009_001393.jpg,Public,"[['tvmonitor', 1.0, 86, 1, 467, 375]]"
2009_001397.jpg,Private,"[['bird', 1.0, 78, 79, 180, 384]]"
2009_001411.jpg,Public,"[['cat', 1.0, 1, 37, 192, 368]]"
2009_001417.jpg,Private,"[['pottedplant', 1.0, 340, 88, 500, 281], ['pottedplant', 1.0, 1, 1, 465, 281], ['pottedplant', 1.0, 173, 1, 461, 281]]"
2009_001419.jpg,Private,"[['cat', 1.0, 150, 16, 384, 333]]"
2009_001431.jpg,Public,"[['chair', 1.0, 38, 40, 307, 473]]"
2009_001433.jpg,Public,"[['horse', 1.0, 111, 240, 283, 375], ['person', 1.0, 185, 134, 331, 367], ['horse', 1.0, 254, 203, 340, 294], ['person', 1.0, 239, 138, 289, 216]]"
2009_001447.jpg,Private,"[['diningtable', 1.0, 247, 274, 500, 375], ['chair', 1.0, 1, 238, 203, 375], ['chair', 1.0, 435, 211, 484, 280], ['diningtable', 1.0, 210, 191, 255, 217], ['person', 1.0, 20, 89, 79, 224], ['pottedplant', 1.0, 294, 104, 303, 119], ['pottedplant', 1.0, 275, 95, 293, 119], ['pottedplant', 1.0, 216, 93, 254, 120], ['chair', 1.0, 270, 209, 442, 279], ['person', 1.0, 134, 144, 163, 170], ['person', 1.0, 375, 143, 394, 164], ['person', 1.0, 243, 137, 272, 183], ['person', 1.0, 232, 122, 312, 258], ['person', 1.0, 292, 94, 414, 279], ['person', 1.0, 41, 113, 250, 375], ['pottedplant', 1.0, 68, 152, 100, 206]]"
2009_001449.jpg,Public,"[['dog', 1.0, 55, 14, 478, 480]]"
2009_001456.jpg,Public,"[['bicycle', 1.0, 39, 39, 483, 323]]"
2009_001484.jpg,Private,"[['cat', 1.0, 123, 53, 500, 333]]"
2009_001498.jpg,Private,"[['dog', 1.0, 95, 1, 500, 317]]"
2009_001505.jpg,Private,"[['sheep', 1.0, 1, 45, 41, 161], ['sheep', 1.0, 170, 168, 344, 368], ['sheep', 1.0, 297, 92, 500, 351], ['sheep', 1.0, 466, 230, 500, 310]]"
2009_001509.jpg,Public,"[['person', 1.0, 386, 34, 396, 59], ['person', 1.0, 370, 45, 379, 70], ['person', 1.0, 324, 54, 335, 83], ['person', 1.0, 279, 64, 288, 85], ['person', 1.0, 265, 65, 274, 83], ['person', 1.0, 86, 22, 101, 65], ['aeroplane', 1.0, 1, 66, 486, 261], ['aeroplane', 1.0, 119, 1, 343, 48]]"
2009_001518.jpg,Public,"[['cow', 1.0, 144, 133, 194, 217], ['cow', 1.0, 353, 126, 488, 280], ['cow', 1.0, 129, 51, 427, 335]]"
2009_001519.jpg,Private,"[['car', 1.0, 366, 231, 394, 245], ['car', 1.0, 403, 220, 411, 244], ['car', 1.0, 1, 189, 132, 333], ['train', 1.0, 1, 90, 345, 262]]"
2009_001521.jpg,Public,"[['person', 1.0, 270, 169, 374, 428], ['person', 1.0, 125, 123, 284, 475], ['person', 1.0, 1, 47, 207, 500]]"
2009_001522.jpg,Public,"[['cat', 1.0, 135, 31, 444, 302]]"
2009_001534.jpg,Private,"[['train', 1.0, 16, 157, 497, 241]]"
2009_001535.jpg,Private,"[['dog', 1.0, 190, 45, 500, 334]]"
2009_001536.jpg,Private,"[['car', 1.0, 61, 55, 397, 261]]"
2009_001549.jpg,Private,"[['aeroplane', 1.0, 1, 86, 489, 245]]"
2009_001554.jpg,Public,"[['bird', 1.0, 213, 132, 347, 230]]"
2009_001565.jpg,Public,"[['bird', 1.0, 58, 70, 451, 233]]"
2009_001575.jpg,Private,"[['diningtable', 1.0, 1, 231, 375, 500], ['person', 1.0, 21, 163, 276, 380], ['chair', 1.0, 242, 271, 368, 397], ['diningtable', 1.0, 296, 94, 375, 123], ['diningtable', 1.0, 244, 78, 275, 93], ['person', 1.0, 291, 15, 338, 58], ['person', 1.0, 232, 37, 251, 49], ['person', 1.0, 248, 32, 271, 51], ['person', 1.0, 91, 21, 116, 100], ['person', 1.0, 127, 19, 154, 97]]"
2009_001577.jpg,Private,"[['sofa', 1.0, 1, 1, 445, 332], ['dog', 1.0, 1, 51, 249, 332], ['dog', 1.0, 184, 2, 477, 133], ['person', 1.0, 116, 19, 500, 332]]"
2009_001581.jpg,Public,"[['sofa', 1.0, 1, 1, 404, 300], ['person', 1.0, 69, 1, 354, 330]]"
2009_001591.jpg,Public,"[['car', 1.0, 14, 285, 327, 446]]"
2009_001593.jpg,Private,"[['bottle', 1.0, 103, 39, 250, 461]]"
2009_001594.jpg,Public,"[['cow', 1.0, 213, 173, 260, 209]]"
2009_001606.jpg,Public,"[['dog', 1.0, 1, 64, 500, 336]]"
2009_001617.jpg,Private,"[['person', 1.0, 359, 75, 468, 330], ['person', 1.0, 38, 95, 114, 224]]"
2009_001621.jpg,Public,"[['chair', 1.0, 111, 122, 240, 262]]"
2009_001623.jpg,Private,"[['cat', 1.0, 324, 122, 387, 267], ['cat', 1.0, 298, 138, 424, 207], ['chair', 1.0, 159, 1, 222, 158], ['chair', 1.0, 49, 1, 175, 226]]"
2009_001631.jpg,Public,"[['sofa', 1.0, 1, 152, 176, 269]]"
2009_001635.jpg,Private,"[['horse', 1.0, 1, 135, 294, 500], ['person', 1.0, 168, 64, 231, 172], ['person', 1.0, 56, 23, 282, 428], ['horse', 1.0, 107, 151, 333, 478]]"
2009_001645.jpg,Public,"[['motorbike', 1.0, 7, 28, 269, 497], ['motorbike', 1.0, 1, 45, 95, 258]]"
2009_001653.jpg,Private,"[['horse', 1.0, 1, 1, 333, 500]]"
2009_001663.jpg,Private,"[['person', 1.0, 134, 107, 226, 233], ['bicycle', 1.0, 109, 205, 223, 330]]"
2009_001675.jpg,Public,"[['bus', 1.0, 63, 27, 456, 374], ['car', 1.0, 1, 165, 74, 331]]"
2009_001682.jpg,Public,"[['tvmonitor', 1.0, 165, 126, 352, 250]]"
2009_001684.jpg,Private,"[['pottedplant', 1.0, 150, 61, 454, 268]]"
2009_001687.jpg,Private,"[['dog', 1.0, 44, 95, 318, 375], ['person', 1.0, 207, 193, 375, 463]]"
2009_001696.jpg,Private,"[['person', 1.0, 407, 130, 418, 141], ['person', 1.0, 190, 128, 202, 148], ['aeroplane', 1.0, 1, 42, 483, 146], ['aeroplane', 1.0, 151, 42, 409, 84], ['aeroplane', 1.0, 1, 92, 36, 112]]"
2009_001699.jpg,Private,"[['sheep', 1.0, 211, 124, 293, 198]]"
2009_001709.jpg,Public,"[['person', 1.0, 183, 182, 348, 375]]"
2009_001713.jpg,Public,"[['aeroplane', 1.0, 38, 91, 380, 216]]"
2009_001733.jpg,Public,"[['dog', 1.0, 61, 81, 280, 402]]"
2009_001738.jpg,Private,"[['sheep', 1.0, 137, 1, 199, 39], ['sheep', 1.0, 82, 21, 429, 301]]"
2009_001741.jpg,Private,"[['bird', 1.0, 161, 151, 213, 184]]"
2009_001743.jpg,Private,"[['person', 1.0, 57, 2, 455, 375], ['person', 1.0, 73, 173, 268, 375], ['sofa', 1.0, 1, 12, 500, 375], ['bottle', 1.0, 156, 227, 255, 289]]"
2009_001759.jpg,Public,"[['person', 1.0, 367, 111, 500, 235], ['person', 1.0, 308, 106, 347, 221], ['person', 1.0, 41, 91, 212, 338], ['person', 1.0, 246, 104, 274, 203], ['person', 1.0, 219, 101, 237, 128], ['person', 1.0, 190, 98, 216, 137], ['motorbike', 1.0, 25, 134, 212, 375], ['motorbike', 1.0, 371, 117, 500, 273], ['motorbike', 1.0, 263, 129, 370, 229], ['motorbike', 1.0, 206, 119, 282, 201]]"
2009_001767.jpg,Private,"[['car', 1.0, 143, 112, 322, 213], ['person', 1.0, 342, 109, 406, 280]]"
2009_001768.jpg,Public,"[['person', 1.0, 166, 1, 316, 70], ['sheep', 1.0, 71, 42, 197, 384], ['sheep', 1.0, 155, 31, 281, 373], ['sheep', 1.0, 244, 58, 458, 326]]"
2009_001774.jpg,Private,"[['dog', 1.0, 198, 43, 349, 315], ['sofa', 1.0, 1, 1, 500, 333]]"
2009_001775.jpg,Private,"[['chair', 1.0, 1, 170, 193, 415], ['sofa', 1.0, 218, 193, 500, 372], ['pottedplant', 1.0, 150, 81, 261, 228], ['pottedplant', 1.0, 40, 294, 150, 401]]"
2009_001778.jpg,Public,"[['dog', 1.0, 1, 151, 285, 355], ['person', 1.0, 286, 1, 369, 188], ['person', 1.0, 357, 4, 424, 183], ['bus', 1.0, 440, 113, 488, 139]]"
2009_001780.jpg,Private,"[['bicycle', 1.0, 28, 17, 437, 342]]"
2009_001784.jpg,Public,"[['chair', 1.0, 20, 1, 375, 500]]"
2009_001794.jpg,Public,"[['boat', 1.0, 23, 104, 171, 307], ['boat', 1.0, 234, 109, 368, 331], ['boat', 1.0, 232, 59, 392, 100], ['person', 1.0, 355, 49, 375, 87], ['boat', 1.0, 1, 135, 40, 209], ['boat', 1.0, 461, 120, 500, 254], ['person', 1.0, 464, 118, 487, 144], ['boat', 1.0, 368, 120, 483, 360], ['person', 1.0, 366, 192, 412, 258], ['person', 1.0, 439, 205, 487, 268], ['person', 1.0, 435, 155, 470, 205], ['person', 1.0, 440, 181, 479, 229], ['person', 1.0, 364, 179, 405, 228], ['person', 1.0, 363, 168, 395, 212]]"
2009_001799.jpg,Public,"[['person', 1.0, 377, 55, 500, 358], ['bottle', 1.0, 376, 234, 456, 375], ['bottle', 1.0, 272, 238, 353, 375], ['bottle', 1.0, 255, 238, 300, 375], ['bottle', 1.0, 181, 180, 221, 375], ['bottle', 1.0, 133, 234, 210, 375], ['bottle', 1.0, 9, 227, 127, 375], ['person', 1.0, 198, 107, 396, 331], ['person', 1.0, 17, 111, 143, 266], ['bottle', 1.0, 1, 193, 29, 324]]"
2009_001804.jpg,Public,"[['bus', 1.0, 84, 98, 454, 312], ['bus', 1.0, 37, 159, 63, 200], ['person', 1.0, 155, 161, 188, 191]]"
2009_001805.jpg,Public,"[['motorbike', 1.0, 1, 188, 412, 336], ['person', 1.0, 460, 86, 500, 231], ['person', 1.0, 270, 65, 442, 336], ['person', 1.0, 196, 77, 290, 233], ['person', 1.0, 209, 149, 278, 241]]"
2009_001816.jpg,Private,"[['bus', 1.0, 16, 66, 411, 295]]"
2009_001818.jpg,Public,"[['bottle', 1.0, 144, 13, 265, 455]]"
2009_001820.jpg,Private,"[['car', 1.0, 199, 160, 303, 189]]"
2009_001822.jpg,Public,"[['person', 1.0, 93, 180, 133, 224], ['person', 1.0, 180, 182, 230, 375], ['bus', 1.0, 32, 1, 444, 333]]"
2009_001823.jpg,Private,"[['train', 1.0, 116, 16, 369, 309]]"
2009_001833.jpg,Public,"[['dog', 1.0, 104, 115, 325, 264]]"
2009_001835.jpg,Public,"[['cat', 1.0, 92, 1, 375, 500]]"
2009_001839.jpg,Public,"[['tvmonitor', 1.0, 90, 105, 245, 231], ['tvmonitor', 1.0, 368, 102, 461, 222], ['tvmonitor', 1.0, 482, 102, 500, 215]]"
2009_001848.jpg,Public,"[['bottle', 1.0, 132, 8, 250, 479], ['chair', 1.0, 316, 216, 375, 315]]"
2009_001850.jpg,Public,"[['aeroplane', 1.0, 50, 73, 493, 170]]"
2009_001851.jpg,Private,"[['aeroplane', 1.0, 38, 107, 465, 264]]"
2009_001852.jpg,Private,"[['person', 1.0, 100, 100, 262, 258], ['tvmonitor', 1.0, 12, 58, 450, 350]]"
2009_001858.jpg,Public,"[['aeroplane', 1.0, 171, 95, 227, 181]]"
2009_001881.jpg,Private,"[['dog', 1.0, 25, 118, 375, 450]]"
2009_001890.jpg,Public,"[['horse', 1.0, 108, 106, 276, 225], ['person', 1.0, 191, 86, 229, 182]]"
2009_001906.jpg,Private,"[['cat', 1.0, 141, 80, 415, 300], ['sofa', 1.0, 1, 1, 500, 375], ['person', 1.0, 1, 1, 204, 186]]"
2009_001907.jpg,Public,"[['bottle', 1.0, 172, 12, 287, 309]]"
2009_001911.jpg,Private,"[['horse', 1.0, 27, 81, 128, 327], ['horse', 1.0, 153, 91, 322, 229], ['horse', 1.0, 348, 78, 500, 322]]"
2009_001929.jpg,Private,"[['bird', 1.0, 21, 30, 455, 250]]"
2009_001940.jpg,Private,"[['aeroplane', 1.0, 52, 101, 484, 257], ['person', 1.0, 205, 124, 220, 140], ['person', 1.0, 254, 154, 500, 375], ['person', 1.0, 1, 189, 185, 375]]"
2009_001941.jpg,Private,"[['boat', 1.0, 234, 76, 500, 236], ['boat', 1.0, 102, 74, 381, 271], ['boat', 1.0, 1, 83, 162, 294]]"
2009_001945.jpg,Private,"[['car', 1.0, 20, 156, 332, 500], ['car', 1.0, 52, 134, 143, 179]]"
2009_001949.jpg,Private,"[['boat', 1.0, 7, 210, 488, 273]]"
2009_001965.jpg,Public,"[['person', 1.0, 19, 24, 436, 336]]"
2009_001967.jpg,Private,"[['bus', 1.0, 40, 36, 404, 301], ['person', 1.0, 324, 178, 349, 222], ['person', 1.0, 407, 222, 433, 283], ['person', 1.0, 476, 202, 500, 287], ['person', 1.0, 461, 222, 470, 286]]"
2009_001976.jpg,Public,"[['chair', 1.0, 212, 175, 311, 334]]"
2009_001980.jpg,Private,"[['sofa', 1.0, 1, 1, 451, 318]]"
2009_001988.jpg,Public,"[['car', 1.0, 21, 120, 474, 299]]"
2009_002001.jpg,Private,"[['aeroplane', 1.0, 235, 448, 346, 500], ['person', 1.0, 147, 227, 170, 285], ['person', 1.0, 110, 229, 135, 299], ['person', 1.0, 68, 226, 93, 306]]"
2009_002002.jpg,Private,"[['cow', 1.0, 107, 119, 413, 298]]"
2009_002003.jpg,Private,"[['diningtable', 1.0, 166, 42, 321, 264], ['chair', 1.0, 116, 30, 255, 246], ['chair', 1.0, 291, 25, 406, 252]]"
2009_002009.jpg,Private,"[['train', 1.0, 216, 142, 396, 251]]"
2009_002011.jpg,Public,"[['aeroplane', 1.0, 1, 17, 491, 300]]"
2009_002024.jpg,Private,"[['diningtable', 1.0, 1, 13, 500, 356]]"
2009_002031.jpg,Private,"[['dog', 1.0, 9, 101, 251, 270], ['dog', 1.0, 229, 69, 500, 331]]"
2009_002035.jpg,Private,"[['cow', 1.0, 201, 103, 363, 228]]"
2009_002042.jpg,Public,"[['person', 1.0, 167, 152, 263, 334]]"
2009_002046.jpg,Private,"[['horse', 1.0, 12, 8, 190, 468], ['person', 1.0, 126, 91, 266, 481]]"
2009_002047.jpg,Public,"[['aeroplane', 1.0, 55, 82, 483, 236]]"
2009_002053.jpg,Public,"[['cat', 1.0, 1, 1, 500, 333]]"
2009_002055.jpg,Private,"[['diningtable', 1.0, 69, 242, 340, 375], ['chair', 1.0, 240, 228, 341, 375], ['chair', 1.0, 114, 237, 227, 375], ['chair', 1.0, 85, 210, 129, 367], ['chair', 1.0, 234, 212, 274, 256], ['chair', 1.0, 4, 205, 46, 316], ['diningtable', 1.0, 1, 222, 61, 309]]"
